votes_dem_2016,votes_gop_2016,total_votes_2016,AGE135214,AGE295214,age65plus,SEX255214,White,Black,RHI325214,RHI425214,RHI525214,RHI625214,Hispanic,RHI825214,POP715213,POP645213,NonEnglish,Edu_highschool,Edu_batchelors,VET605213,Income,INC110213,Poverty,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,Density
2679,5122,8108,6.2,23.7,14.8,48.2,0.89,0.084,0.2,0.9,0,1.5,0.024,86.8,90.8,1.9,3.5,81.8,12.5,1304,18865,38719,17,358,7285,1,1176,1597,0,0,0,0,0,8.5,620176,22895,136155,7093,12288,13,343.01,57.8
3672,12322,16678,5.1,20.1,21.1,51.1,0.981,0.004,0.2,0.4,0,0.9,0.014,96.8,91.3,1.1,1.5,85.1,15.3,2837,22381,43907,11.6,647,8675,1.4,2131,2723,0,0,0,0,0,0,3095293,97237,345665,11065,42695,137,301.25,104.4
363,3503,3951,5.4,20.6,13.3,44.2,0.916,0.072,0.4,0.2,0,0.6,0.032,88.5,89.2,0.9,2.9,71.5,7.5,645,15525,26261,35.1,162,2460,0.1,464,551,0,0,0,0,0,0,0,123656,108045,8149,4927,0,229.61,56.3
1970,4944,7212,6.5,23.6,16.8,51.6,0.907,0.066,0.3,0.6,0,1.8,0.015,89.5,83.4,0.6,3.3,80.2,14.8,1165,23347,41137,19.3,446,6947,0.9,1145,1415,0,0,0,0,0,36.5,0,0,357976,20831,36489,19,240.13,72.8
9134,20774,31284,5.9,21.9,18.2,51.9,0.856,0.109,0.3,1,0,2.2,0.024,83.6,86.1,2,3.2,86.9,22.5,5642,25957,44898,16.2,2096,34149,0.7,4216,6657,0,0,1.2,0,0,23.2,0,3529600,1570758,24179,179175,223,248.74,263.6
664,5012,5772,6.3,22.2,14,45.6,0.917,0.058,0.8,0.2,0.1,1.5,0.024,89.9,84.2,0.8,3.1,69.8,7.3,1076,11818,20972,30.3,160,1470,2.4,888,1321,0,0,0,0,0,0,0,1331,82470,4639,7070,0,426.8,42.9
988,3381,4565,6.5,23.7,18.6,50.2,0.977,0.009,0.3,0.2,0,0.9,0.013,96.6,89.8,0.8,2.1,80,10.3,759,19984,38833,18.8,163,1047,-4.8,517,657,0,0,0,0,0,0,0,38629,48015,4949,3067,0,252.47,37.8
3026,8660,12223,5.7,24.5,12.3,49.9,0.918,0.039,0.7,1,0.2,2.5,0.043,88.3,81.2,1.7,2.9,86.3,12.7,3568,20898,46756,16.9,361,3552,11.7,1469,1962,0,0,0,0,0,24.9,0,40800,170689,6274,0,85,305.42,93.6
700,2010,2779,5.3,20.4,18.2,49.5,0.956,0.028,0.2,0.2,0,1.3,0.01,94.8,86.7,0.7,3.1,72.3,12.1,478,15942,29108,27.5,61,473,-19.6,421,440,0,0,0,0,0,0,0,0,24246,3631,0,0,203.59,31
2395,7740,10579,6,22.1,18.1,51,0.933,0.039,0.3,0.5,0.1,1.8,0.025,91.3,87.1,1.4,2,83.9,18.9,1723,24138,45396,16.8,365,5530,11.3,1436,2213,0,0,0,0,0,0,1252350,14950,157041,7219,20665,59,248.8,85.7
976,3491,4616,6.7,23.6,17.6,50.3,0.967,0.019,0.2,0.2,0,0.9,0.016,95.3,86.1,0.6,1.1,69.4,8.6,560,17171,31750,20,120,1224,-6.3,855,1131,0,0,0,0,0,32.2,391327,0,58045,5711,5132,0,289.65,34.9
601,4278,4991,5.8,22.4,18.4,50.2,0.964,0.023,0.1,0.1,0,1.1,0.031,93.4,87.7,1.9,3.3,73.2,12,746,16656,29808,25.2,204,2286,2.6,900,825,0,0,0,0,0,33.8,146465,28777,99988,8582,6490,0,329.37,33.3
3158,7856,11437,6.8,24.2,14.8,51.3,0.952,0.03,0.2,0.4,0,1.2,0.026,93.1,83.4,0.9,1.7,78.7,14.6,1618,20436,37312,25,533,9894,0.6,1718,2567,0,0,0,0,0,24.1,0,0,355788,14128,30886,56,197.37,134.3
1006,3628,4766,4.6,18.8,14.6,43.8,0.942,0.043,0.3,0.4,0,0.9,0.008,93.5,88.5,0.9,1.7,70.7,11.5,548,16233,30658,28.9,154,2068,-1.1,758,1107,0,0,0,0,0,0,0,0,88058,6175,8093,17,381.13,36.5
3272,9393,13046,5.3,20.9,17.8,49.2,0.934,0.05,0.2,0.3,0,1.1,0.014,92.2,86.6,0.7,1.6,77.9,11.3,2082,20008,38105,20.4,560,6266,3.9,1608,2018,0,0,0,0,0,16.9,0,0,265567,8444,27189,2,467.08,67.4
6434,13430,20761,6.7,25,13.5,50.8,0.923,0.053,0.2,0.6,0.1,1.5,0.021,90.6,87.2,1.3,2.8,86.8,16.6,3131,23545,43833,18.2,910,13444,7.5,3037,3927,1.3,0,0,0,0,15.7,1348746,217473,422267,9951,0,193,417.51,104
787,1957,2837,5.7,22.7,17.2,50.7,0.982,0.007,0.2,0.3,0,0.7,0.021,96.1,87.4,0.6,4.6,79.5,13.7,438,20450,43081,16,76,546,-0.7,495,0,0,0,0,0,0,0,0,0,27370,3956,762,4,195.17,36.6
2080,7942,10398,6.4,24.5,16.9,50.1,0.974,0.01,0.3,0.3,0.1,0.9,0.033,94.5,89.6,1.8,2.2,77.3,8,1717,19005,40830,19.7,357,7908,34.3,1184,1306,0,0,0,0,0,34.3,485450,149543,142528,6066,15269,44,587.27,40.6
10268,20469,32838,4.6,26.2,11.7,47.5,0.918,0.044,0.5,1.6,0.1,1.5,0.038,88.7,88.8,3.7,5.6,91.7,40.1,4487,33591,83391,6.8,1224,11331,7.9,4772,5558,1.5,0,1.3,0,0,32,275104,95532,374793,6621,47130,215,187.22,322.2
1062,3745,4997,4.9,23.2,16.6,50.1,0.975,0.01,0.3,0.2,0,1,0.024,95.3,86.7,1,0.9,84.1,15.9,678,23991,41009,16.2,117,1308,1.9,758,790,0,0,0,0,0,0,0,10358,43191,3805,6557,0,351.1,30.9
256,1474,1757,5.7,21,17.8,51.2,0.984,0.005,0.3,0.1,0,0.7,0.01,97.4,93.4,0.3,0.6,61.4,12.4,244,13611,19986,37.7,47,352,-9.3,278,317,0,0,0,0,0,0,0,0,16715,3625,0,0,197.41,24.1
1164,4604,6006,5.7,22.5,14.5,49.6,0.979,0.006,0.3,0.2,0,0.9,0.012,96.9,92.5,0.1,1.1,83.8,12.4,896,23122,45480,15.6,182,1776,8,796,788,0,0,0,0,0,19.2,0,0,47235,3152,4453,0,277.16,53.7
2136,8158,10566,6.6,21.5,15.4,50.5,0.964,0.017,0.2,0.5,0,1.2,0.008,95.7,88.7,0.6,1.1,69,13.5,1563,18224,33528,25.3,656,9465,-16,1373,1980,0,0,0,0,0,17.5,122158,267881,463063,15886,43807,5,339.67,84.5
4277,19740,24637,5.7,21,15.9,51,0.978,0.008,0.1,0.6,0,0.7,0.008,97.1,87.7,0.7,1.5,71.9,12.5,3083,19351,32961,23.4,1354,19720,-5.5,2844,3975,0,0,0,0,0,30.7,0,589037,894872,13658,75472,25,786.83,82.6
1272,3513,4952,6.9,23.8,14.4,50.4,0.98,0.008,0.1,0.2,0,0.8,0.013,96.8,91.2,0.8,1.3,71,11.9,656,15174,26839,31.7,170,1533,-1.2,870,1151,0,0,0,0,0,0,0,3894,94985,6967,9333,0,178.98,70.5
4208,22900,28015,5.7,22.7,17.7,51.2,0.967,0.013,0.3,0.5,0,1.1,0.024,94.6,87,1.3,1.8,79.9,15.1,4696,20667,34092,23.3,1452,20057,2.1,4387,4845,0.9,0,1.4,0,0.5,22,1088020,989564,884391,14753,73492,15,658.41,95.8
222,759,1013,3.4,19.8,22,48,0.983,0.003,0.3,0.1,0,1,0.01,97.5,87.9,0.4,2.2,72.7,12.5,160,17641,31786,22.8,18,125,-1.6,134,207,0,0,0,0,0,0,0,0,1617,733,0,0,99.91,22.8
915,5609,6686,5.5,22,16.6,51,0.983,0.004,0.3,0.1,0,0.9,0.008,97.6,89.3,0.1,0.5,75.3,10.9,1170,16513,30674,25.5,218,2572,4.8,953,1535,0,0,0,0,0,0,0,0,71642,4323,11277,0,316.55,53.9
3295,5174,8829,5.6,19.3,13.4,51.3,0.96,0.019,0.2,0.8,0,1.2,0.015,94.6,79.5,1,2.1,77.1,23.8,1231,17094,35236,28.6,489,7148,-4.4,1405,1823,0,0,0,0,0,18,259812,54111,272076,12039,36058,14,279.8,83.4
1093,6863,8171,6.3,22.4,18.9,51.1,0.974,0.007,0.4,0.4,0,1,0.036,94.1,91.8,2,1.7,73.8,11.9,1142,17107,29721,27.3,373,4954,-9.9,1351,1438,0,0,0,0,0,16.5,0,0,180335,10563,14527,12,253.66,69.2
7713,15052,24159,6.8,25.8,10.7,50.8,0.909,0.058,0.3,1.1,0,1.8,0.042,87.3,82.1,2.9,4.7,88,27.9,3115,27802,61893,12.4,872,20690,-1.7,3163,3475,0,0,0,0,0,30.9,0,0,528609,12283,73114,313,281.77,167.4
6276,13196,20563,7.1,24.1,14,51.5,0.886,0.077,0.5,1,0.2,2,0.087,81,84.3,6.5,8.9,85,23.8,3476,27039,57298,12.4,878,11978,3.9,3031,3314,1.4,0,1.1,0,1.1,24,1373120,320777,498709,12279,0,213,379.64,110.8
2144,5077,7524,6.3,24.1,15.8,51.1,0.87,0.097,0.3,1,0,2,0.02,85.3,82.5,1.5,2.9,82.9,14.8,1129,19441,39546,20.3,361,7393,1.8,1173,1491,0,0,1.7,0,0,21.7,1406337,260049,415161,24342,29682,15,234.2,74
1921,7196,9509,5.2,23.8,12.4,49.6,0.962,0.018,0.4,0.4,0.1,1.2,0.018,94.6,89.2,1.2,2.4,88.2,16.6,1316,26666,65209,7.7,198,1100,7.4,1164,0,0,0,0,0,0,0,0,1515,68129,4029,0,79,186.68,91.4
2553,8320,11301,6.3,22.1,17.3,51.5,0.92,0.052,0.2,0.8,0.1,1.7,0.022,90,84,1.4,3.9,79.6,15.1,1469,18790,36384,21.7,622,9283,-2,1764,2350,0,0,0,0,0,23.9,315183,0,371903,15436,25363,27,266.33,92
1042,3612,4771,7.3,27.2,15.6,50.3,0.896,0.085,0.2,0.2,0.1,1.3,0.041,85.9,86.4,2.1,8.9,76.1,9.4,879,17846,41541,20.5,198,1456,-5,894,861,0,0,0,0,0,0,0,23248,58574,4878,2331,2,374.5,33.3
1587,4928,6740,5.3,21.7,21.2,51.1,0.896,0.077,0.4,0.4,0,1.8,0.017,88.3,87.9,1.2,6.7,82.2,18.4,1650,25527,45629,16.1,226,2312,0.8,872,1089,0,0,0,0,0,12.2,235118,0,70866,5317,11289,2,441.43,32.5
879,2771,3786,5.6,23.7,15.6,49.5,0.962,0.015,0.6,0.5,0.1,1.1,0.035,94,86.8,1.3,4.9,84.5,16.1,582,22070,49718,17.2,79,618,0.7,476,580,0,0,0,0,0,24.7,0,0,31956,3564,1844,0,151.65,58.1
1331,4701,6209,5.3,20.1,15,48.1,0.843,0.131,0.2,0.7,0.1,1.6,0.018,82.7,78.3,0.7,2.4,82.5,11.4,1253,19464,39125,25.7,272,4666,2.3,700,925,2.8,0,0,0,0,21.9,250359,93971,144171,9585,9845,21,342.85,43.8
16966,28673,48416,6.3,22.5,12,51.1,0.847,0.094,0.3,3.2,0.2,2.2,0.051,80.3,77,7.6,10,86.6,28.4,7460,23853,44135,19.1,2902,49016,5.1,8455,10027,3.9,0,1.6,0,0.8,22.2,0,0,1691205,16186,231205,603,541.6,210.1
1420,4013,5621,6,23,17.2,51.2,0.916,0.063,0.2,0.5,0,1.4,0.038,88,87.8,1.8,3.4,80.6,15.6,701,19837,40845,14.2,241,2779,-0.1,739,0,0,0,0,0,0,0,259028,67650,63268,5490,6302,21,297.27,39.4
1431,6370,7988,5.5,21.5,18.1,50.5,0.963,0.018,0.3,0.4,0.1,1.1,0.027,94,88.1,1.2,2.6,69.8,9.8,1247,16396,29497,24.3,268,3826,-0.2,1208,1555,0,0,0,0,0,18.6,378860,23597,152513,7412,18787,0,458.17,45.4
1240,4397,5804,6.6,23,16.4,50,0.931,0.043,0.3,0.4,0.5,1.4,0.047,89.1,89.1,2.3,5,77.4,8.4,1070,20337,41415,14.8,210,2473,0.6,653,911,0,0,0,0,0,27,0,0,67451,4858,4700,4,331.94,41
2067,11312,13765,6.9,23.9,15.1,50.9,0.97,0.008,0.3,0.4,0.1,1.4,0.01,96.1,81.7,0.7,1.3,73.4,13.4,2459,15960,29769,26,633,10141,3.4,2264,2920,0,0,0,0,0,30.7,0,0,373329,9752,39252,14,437.83,81.4
753,1804,2634,6.1,23.7,17.8,50.5,0.985,0.003,0.3,0.1,0,0.7,0.007,97.8,92,0.2,0,66.3,11.8,419,14157,22574,40.5,84,666,12.5,420,0,0,0,0,0,0,0,0,0,45265,6355,558,0,222.17,33.1
4958,7697,13547,5.4,22.8,15.7,52.1,0.923,0.052,0.2,0.7,0.2,1.4,0.066,86.3,90,5.6,8.5,88.4,31.6,2093,29277,57580,11.6,529,6620,6.5,2044,2222,0,0,0,0,0,20.9,0,0,225208,9242,15725,101,188.78,132.1
5638,21159,27386,7.1,26.7,13.5,51.5,0.796,0.183,0.3,0.4,0,1.3,0.022,77.8,86.5,1.1,14.5,72.1,10.2,3417,19910,37587,18.7,1130,13159,3.1,4137,4289,0,0,0,0,1.4,25.4,0,0,525956,8808,40790,123,655.12,94.3
2106,6867,9245,6.2,22.5,13.3,43.3,0.717,0.232,2.5,0.8,0,1.7,0.021,70.2,85.3,4.8,10.6,76.6,11.1,1686,18857,38429,16.1,325,3515,-0.3,1083,1167,8.7,0,0,0,0,0,167537,0,142901,5529,17401,5,761.85,33.8
16471,36135,54663,7.1,27.6,10.2,50.7,0.741,0.229,0.4,1.3,0.1,1.2,0.052,69.5,88.2,3.1,6.8,89,24.9,6653,28178,69070,12.3,2094,35665,7.4,7976,8540,0,0,1.4,0,3.1,31.8,0,664953,1317978,13219,116260,926,289.98,369.7
3931,6714,10904,5.7,22.9,15.2,51.1,0.682,0.299,0.6,0.4,0.1,0.9,0.026,66,89.4,1.2,15.5,71.3,9.7,1560,21743,46116,18.7,258,2835,0.8,1523,1750,15.2,0,0,0,0,31.4,0,0,100015,4331,4085,33,338.66,69.2
5032,11163,16581,6.6,23.8,15.5,49.9,0.668,0.295,1.3,0.6,0,1.7,0.018,65.6,86.2,1,12.2,70.2,9.7,2836,18006,33942,22.6,728,8671,0.8,2296,2686,0,0,0,0,0,0,0,171288,310858,7367,174653,66,832.43,50.5
2393,12238,15078,6.8,24.9,14.4,48.7,0.82,0.135,1.2,0.7,0.1,2.6,0.036,79.4,84.7,2,4.3,84.6,15,3488,22509,46385,16.8,602,6768,1.9,1894,2283,0,0,1.8,0,0,29.6,0,0,317434,9128,19527,27,1157.34,30.8
3129,3756,7005,6.3,23.1,19.1,52.2,0.561,0.418,0.4,0.3,0,1.4,0.016,54.9,88,0.1,1.6,79.9,11.1,1134,18958,31543,26.9,233,3409,5.2,824,951,0,0,0,0,0,0,0,0,58735,3947,6558,0,811.27,17.7
12638,35451,49818,7.4,25.3,12.8,50.4,0.734,0.217,0.7,1.8,0.2,2.3,0.064,67.9,83.3,4.3,6.6,87.7,25.2,12194,27429,53248,14.3,2419,36027,1.3,7956,8954,7,1.2,4.5,0,1.5,26.5,0,1028150,1741931,15991,711717,1347,840.06,139.3
53448,48977,105737,7.2,24.3,14.8,52.6,0.485,0.482,0.5,1.3,0.1,1.5,0.028,46.4,85,2.3,3.9,85.8,22.7,19567,24308,41053,19.5,6313,107774,-1.5,19540,21540,17,0.6,1.9,0,1.2,25.5,0,5467350,3706835,14686,675315,289,878.54,290.2
26293,54182,83773,6.8,24.9,13.7,51.2,0.71,0.253,0.5,1.3,0.1,1.8,0.031,68.6,83.1,2.3,7.5,84.5,19.9,14352,24355,43499,17.4,4342,70446,3.5,12556,13926,12.3,0.8,1.8,0,0,29.1,0,1342893,2775998,15061,878553,1263,1063.66,181.2
788,3822,4692,5.7,22.6,16.5,48.8,0.811,0.17,0.4,0.3,0,1.1,0.029,78.8,83.4,0.5,1.6,74.7,8.2,698,22782,39385,20.2,180,1654,-0.5,576,753,0,0,0,0,0,0,0,0,112858,10874,5829,15,529.43,19.1
323,3256,3692,4.7,22.6,15,50,0.94,0.041,0.6,0.2,0,1,0.037,90.6,95,0.5,7.6,84,15.4,489,29559,64574,8.7,155,1495,11.2,648,815,0,0,0,0,0,0,0,62822,36818,5094,1381,39,1284.89,5.3
1322,3479,4856,6.1,22.3,15.7,46.9,0.664,0.322,0.4,0.1,0,1,0.013,65.2,84.2,1,2,69.3,11.2,692,19970,36165,21.8,188,1580,4.8,659,904,0,0,0,0,0,14.3,0,193095,52651,5037,4973,8,708.03,14.7
2717,3585,6421,5.3,18.4,17.5,43.4,0.466,0.509,0.5,0.7,0,1.2,0.014,45.6,89.7,1.5,3.2,75.1,12.5,1151,17512,32996,29.7,254,2821,-3.2,746,881,0,0,0,0,0,30.1,0,125891,74200,4516,2251,0,754.88,22.8
3272,5474,8869,6.5,24.6,15.2,49.2,0.579,0.407,0.3,0.3,0,0.8,0.012,56.9,80.8,0.7,1.6,74.2,11.3,1387,16431,29022,31.8,363,4267,1.7,1112,1272,0,0,0,0,0,22.9,0,0,194919,10300,17791,19,696.92,29.9
5163,8067,13497,6.7,24.7,16,51.7,0.592,0.381,1.1,0.4,0.1,1.2,0.028,57.2,93.2,1.1,2.7,77.7,11.3,2243,21547,39162,22.6,418,5247,-9.3,1781,2065,0,0,0,0,0,26.4,0,21967,184484,7010,10419,54,875.58,30.4
102711,84620,196332,6.5,22.8,12.4,52.1,0.489,0.462,0.3,3.3,0,1.3,0.039,45.7,83.7,4.9,8,88.5,34.2,25555,27505,48506,19.2,12087,249626,6.7,36253,42945,26.9,0,2.9,0,2.5,28.7,0,7860127,7043044,16353,998287,1464,455.37,966.6
1838,1059,2939,7.5,24.9,13.3,45.8,0.303,0.675,0.3,0.6,0,1.3,0.023,28.9,85.2,0.4,2.8,65.8,9.2,251,12055,25321,48,126,1122,12.9,438,284,0,0,0,0,0,0,0,0,34009,4117,2074,0,420.7,18.4
4235,5569,10042,5.4,19.5,15.9,46.4,0.537,0.441,0.4,0.4,0,1.3,0.014,52.7,88,0.7,1.8,80.5,13,1261,22099,47225,17.3,247,3305,0.9,1261,1613,0,0,0,0,0,13.9,0,0,72831,3484,5964,48,453.41,44.7
4208,10357,14879,7.3,26.4,14.3,49.3,0.697,0.284,0.4,0.5,0,1,0.025,67.7,88,2.5,21.3,67.8,11.4,1781,18023,31832,24.5,516,6517,5.3,1594,2072,0,0,0,0,0,0,0,0,228598,6379,9263,62,662.38,51.3
2506,6514,9162,7,25.5,16.9,51.4,0.664,0.32,0.3,0.3,0.1,1,0.014,65.5,84.5,0.2,0.8,70.6,11.6,1222,17752,31214,29.9,384,3979,1.5,1399,1383,0,0,0,0,0,26.2,0,182680,215511,10760,14329,26,624.59,33.2
1181,7406,8819,5.7,21.7,13.8,43.9,0.806,0.16,1.1,0.5,0,1.8,0.047,76.6,89.1,2.8,5.6,78.8,10.2,1748,19018,39654,17.3,171,1926,14.3,1010,1197,0,0,0,0,0,0,0,0,74699,3778,0,41,643.03,34.7
10698,20903,32454,7,26.5,13.3,51,0.626,0.322,0.6,3.1,0.1,1.5,0.039,59.5,85.8,3.9,12.9,76.6,13.6,4521,22997,44262,20.7,1711,29877,-0.3,6110,7677,18.6,0,4,0,2.1,28.7,1586213,0,910199,12167,73544,95,574.11,127.6
8324,7320,16043,6.2,21.7,13.6,48.8,0.494,0.49,0.2,0.5,0.1,0.9,0.026,47.6,86.4,0.9,3.8,76.6,12.8,1961,21177,45368,19.2,527,9784,7.9,2154,2500,18.1,1.6,0,0,0,24.4,7694728,149928,274399,8337,17866,95,618.63,54
2139,5169,7464,5.6,22.3,18.3,49,0.69,0.291,0.3,0.2,0,1.4,0.015,67.7,81.1,0.6,1.5,82.7,13.8,1402,19188,37388,20.6,244,2699,-0.3,806,903,0,0,0,0,0,0,0,0,114478,7594,7863,23,569.18,28.6
73540,100292,181388,6.3,21.9,15.1,51.5,0.663,0.272,0.6,4.2,0.1,1.6,0.138,54.1,87.1,11.5,16.8,83.8,23.6,27133,26908,48261,16.5,11630,178459,-1.3,40210,45343,12.5,0.6,5.2,0,8.4,24.9,2837246,6049778,8106201,18409,982943,346,295.63,1463.1
3080,10775,14277,7.2,25.9,15.2,51.1,0.799,0.171,0.7,0.3,0,2,0.023,77.9,83.8,1,11.5,78.2,13,2183,21132,41622,18.8,658,7149,4.4,1806,2005,6.3,0,3,0,0,28.4,189206,0,338794,10916,26709,89,651.33,48.5
32726,68191,105599,6.8,23.9,11.3,51.1,0.702,0.261,0.4,1.7,0.1,1.5,0.045,66.4,84.7,4.4,15,85.5,28.3,13976,28901,51462,16.7,8326,129636,3.7,21781,24229,12.3,0,2.3,0,2.4,24.2,2037231,2651421,3814288,18588,584645,1812,268.72,824.6
8423,31958,41644,6.3,23.6,13.7,50.7,0.806,0.137,2.9,0.9,0.1,1.8,0.046,76.7,89.1,2.7,17.5,73.8,14.8,4555,24798,50572,14.1,1842,28398,-0.4,6714,7950,2.3,0,3.4,0,0.7,23.9,614334,888422,917511,9878,106618,398,1068.21,90.2
605,5835,6568,5.9,22.9,15.9,48.1,0.85,0.125,1.2,0.2,0,1,0.025,82.9,86.1,2,3.1,80.1,12.9,1050,22481,42528,14.2,358,3438,6.8,832,1243,3.1,0,0,0,4.7,27.5,0,0,116442,8321,7583,2,624.68,23.8
7102,10761,18664,6,20.3,12.3,51.3,0.55,0.416,0.4,1.7,0.1,1.2,0.027,53,77.2,4.8,4.2,85.1,34.4,2587,20633,35769,30.4,1018,14521,0.3,2755,3441,0,0,1.5,0,0,24.1,0,171292,527771,12361,72490,74,471.74,99.1
6950,48797,57700,6.8,26.3,11.6,50.6,0.914,0.063,0.5,0.6,0,1.1,0.035,88.3,88.9,1.8,4.5,84.5,17.5,8788,25076,56811,13.3,1654,19448,2,8757,10689,3.4,0.4,1,0,3,26.2,459902,483039,923742,7893,89170,703,648.17,197.5
2744,1927,4732,7.7,24.6,12.9,50.4,0.363,0.621,0.3,0.3,0,1,0.017,35,81.4,0.2,1.3,74.5,11.2,738,13585,25498,40.3,212,2421,-2.6,712,968,37.6,0,0,0,0,36,0,153183,142503,12081,9396,49,624.44,19.4
5155,6502,11852,7,24.3,16.9,51.8,0.503,0.479,0.2,0.5,0.1,1.1,0.012,49.6,93.9,0.5,1.6,76.9,12.9,2068,16683,28585,26.5,452,5182,0.5,1745,1729,25.7,0,0,0,0,0,0,255319,241374,8443,19773,16,794.93,35.2
7143,8965,16617,6.4,23.6,15.3,52.3,0.548,0.414,1,0.6,0,2,0.022,53.3,86.7,1.2,2.3,81.5,21.6,2511,20802,33953,26,819,10944,2.9,2251,2853,19.9,0,0,0,1.8,28.1,1006262,0,413982,10627,52432,38,1252.25,31.6
133833,24267,165619,6.1,20.4,12.1,52.2,0.353,0.598,0.4,3,0.1,1.5,0.055,31.2,81.7,5.9,9.8,84.5,33.7,19685,26500,37146,27.3,8669,164374,4,34136,27165,28.9,0.7,5.2,0,4.1,30.4,3088945,1938441,2718026,9434,2148176,1026,169.42,2029.4
24420,41712,67987,7,25.5,13.3,52.1,0.6,0.373,0.3,1,0,1.3,0.022,58.5,85.9,1.5,2.6,84.7,22.9,10139,21917,38955,23.2,4180,63093,2.7,12275,14399,17.3,0,1.8,0,0.8,30.9,0,0,2221645,14823,250288,704,610.41,251.8
3347,6900,10572,7.3,26.7,12.2,50.1,0.712,0.204,1.7,3.8,0.2,2.7,0.064,66.1,90.6,4.3,8.2,80.7,15.3,1749,25748,55138,12.7,692,11040,-2.8,2248,2269,9.7,3,0,0,0,27.5,0,920966,113637,5322,43227,75,779.91,29.5
4764,6789,11761,6.2,23,18.2,52,0.625,0.356,0.3,0.4,0,1.2,0.025,60.6,91.3,1.8,4.7,81,14.3,1355,23742,45363,17.7,370,4164,-1.1,1447,1663,12.3,0,0,0,0,31.4,0,177020,216342,9638,14042,54,557.35,40.9
18318,36814,56838,6.8,25.2,14.9,51.7,0.639,0.32,0.9,1.5,0,1.7,0.028,61.6,86.4,2.4,5.3,82.4,18.3,10775,22126,40930,19.9,3147,47643,2.8,7650,9586,10.8,0,1.8,0,1.1,27.8,0,0,1910244,14369,0,282,1317.96,99.9
1938,2391,4422,7,24.7,16.6,51.6,0.589,0.395,0.5,0.2,0,0.8,0.016,57.6,92,0.2,1,76.3,11.9,569,21443,39346,21.8,130,2049,-8.9,540,484,0,0,0,0,0,38,0,0,36722,4019,3469,0,389.09,23.4
3157,6286,9596,7.1,25.1,15.1,51.7,0.627,0.356,0.4,0.3,0,0.9,0.021,61,87.3,0.4,0.8,76.2,13.2,1003,18669,36835,21.3,414,5845,1,1405,1570,0,0,0,0,0,30.9,0,172613,228448,11183,14610,33,559.04,37.1
1703,7877,9785,6.8,24.4,18.5,50.5,0.703,0.169,8.7,0.3,0,3.7,0.038,68.2,92.5,1.3,2.9,79.9,13,2074,22229,35159,21.7,481,4416,-0.7,1360,1490,0,3.8,0,0,0,0,0,0,172740,7288,13984,67,866.66,28
4957,10232,15807,8,26.9,9.8,50.5,0.721,0.223,0.8,2.4,0.1,2.3,0.096,64,84.3,5,7.7,81.2,12,1564,20316,41353,18.7,674,7660,4.5,3167,2807,8.1,0,0,0,7.6,20.1,0,164222,291779,8726,36343,39,377.52,95.1
8558,16620,26190,6.2,25.4,11.6,50.8,0.705,0.266,0.4,1,0,1.4,0.059,65.6,90.8,3.8,5.9,85.9,19.7,3015,26756,58758,12.7,943,21116,4.2,3955,4404,24.3,0,0,0,3.2,36.4,27354671,2137737,389164,7492,40093,108,279.08,189.1
3353,2497,5964,5.8,22.5,17.6,51.5,0.453,0.53,0.4,0.1,0,1.1,0.016,44.4,92.7,0.8,2.4,80.6,10.3,754,19457,33143,27.4,119,1146,-2.4,787,769,0,0,0,0,0,29.6,0,0,35533,3358,1653,0,408.4,27.4
6418,5456,12085,6.3,23.8,15.1,51.5,0.496,0.491,0.2,0.3,0,0.7,0.017,48.2,94.4,1,4.4,83.4,13,1347,24930,55443,16.4,319,5977,5.8,1431,1375,40.3,0,0,0,0,40.1,0,0,162938,7669,11979,47,241.54,91.5
12658,7569,20740,6.6,25.2,12.6,51.3,0.42,0.554,0.4,0.8,0.2,1.2,0.054,37.6,89.8,3.6,7.1,80.4,14.5,2525,21335,50635,16.1,714,13888,-4.7,3266,3722,45,0,3,0,0,31.8,0,2540843,454761,9492,55538,35,213.07,215.5
17208,21966,39970,7.8,27.1,14.8,51.9,0.566,0.413,0.4,0.5,0,1.3,0.019,55.1,91.8,0.8,10.9,76.4,13.2,4489,19387,35503,26.8,1602,23819,5.5,5606,6291,20.8,0,1.3,0,1.9,24.3,0,0,970661,10633,56570,144,923.88,90.3
8266,16872,25749,6.6,24.9,13.3,50.6,0.667,0.305,0.5,0.9,0,1.3,0.025,64.8,90.4,1.6,19.1,77.1,13.3,3009,22164,42186,18.2,954,12683,1.9,4263,3997,17,0,1.7,0,1.1,28.1,324338,326091,407646,7897,45107,178,737.65,70.7
8050,14353,22871,6.8,24.6,14.5,50.6,0.617,0.326,1.9,1.8,0.1,1.9,0.064,56.5,86.1,4,10.3,73.2,10.8,3574,21313,41571,21,1315,23119,0.5,3824,4409,17.5,0,0,0,0,18.7,2011102,0,508177,9933,60317,58,555.38,98.4
27716,90914,124389,5.7,24.5,14.9,51.4,0.843,0.12,0.6,1.4,0.1,1.7,0.054,79.5,86.5,3.6,6,88.4,30.1,19810,30363,60799,10.6,6153,72584,0.6,22693,23681,5.9,0,1.8,0,3.2,26.2,436331,2363173,3481120,15382,370687,1315,845.55,276.4
